system,user,new_system,new_user,lev_sys,jac_sys,cos_sys,dam_sys,lev_user,jac_user,cos_user,dam_user
Just to confirm you want to watch Hackers without subtitles.,Yes. Who directed the movie?,Just to confirm you want to watch Hackers without subtitles.,Yes. Who directed the movie?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There is a standard Altima available at YVR International Airport on March 10th.,"My plans have changed, is there anything else? I will need it now until 12th of March from 10:00.",There is a standard Altima available at YVR International Airport on March 10th.,"My plans have changed, is there anything else? I will need it now until 12th of March from 10:00.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Would you like to pre-purchase your ticket?,"No, I need to find transportation for 4 people to get there.",Would you like to pre-purchase your ticket?,"No, I need to find transportation for 4 people to get there.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
It is 1047 lincoln highway suite 101. Your appointment is confired,find me a not very costly restaurnat with ramen food.,system: It is 1047 Lincoln Highway Suite 101. Your appointment is confirmed.,user: Could you help me find a moderately priced restaurant that serves delicious ramen?,0.8289473684210527,0.4375,0.6092717958449424,0.8289473684210527,0.28409090909090906,0.1428571428571428,0.253546276418555,0.2954545454545454
What time would you like to make the appointment for?,I want it for 5:30 pm.,What time would you like to make the appointment for?,I want it for 5:30 pm.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
What time is it for?,Make it for the afternoon 12:45.,What time is it for?,Make it for the afternoon 12:45.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The ticket is not refundable and the onward flight arrival time is 10:07 pm.,Do you have another available flight?,The ticket is not refundable and the onward flight arrival time is 10:07 pm.,Do you have another available flight?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I found Argonaut Hotel. It has a 4.4 rating.,That's the one. That is all.,I found Argonaut Hotel. It has a 4.4 rating.,That's the one. That is all.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Confirm John Wayne on TV.,Is that from two years ago?,Confirm John Wayne on TV.,"Is that from two years ago? I remember seeing it when it first aired. It was such a classic film, don't you think?",1.0,1.0,1.0,1.0,0.23684210526315785,0.26086956521739135,0.5107539184552492,0.23684210526315785
Your visit to the apartment is scheduled.,Thanks a lot.,Your visit to the apartment is scheduled.,Thanks a lot.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I found 1 horror movie called the curse of la llorona,the curse of la llorona sound good. what time do they have it available,I found 1 horror movie called the curse of la llorona.,The curse of la llorona sounds intriguing. What time do they have it available?,0.9814814814814815,0.8333333333333334,0.9090909090909091,0.9814814814814815,0.8354430379746836,0.4736842105263157,0.6428571428571429,0.8354430379746836
Please confirm the following details:Play the song Easy World on Bedroom speaker.,"Yes, you are right.",Please confirm the following details: Play the song Easy World on Bedroom speaker.,"Yes, you are right.",0.9878048780487805,0.7857142857142857,0.8807048459279793,0.9878048780487805,1.0,1.0,1.0,1.0
This event will start at 5 pm and the venue is located at 5500 Campanile Drive.,That is Okay and thanks.,This event will start at 5 pm and the venue is located at 5500 Campanile Drive.,That is Okay and thanks.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
It's a Pop song from 2018.,"Okay. Yeah, that's the song.",It's a Pop song from 2018.,"Okay. Yeah, that's the song.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The bus departs at 10:20 am and it costs $32. The bus has 0 transfers.,What's the bus station I am leaving from? Which bus station am I reaching?,The bus departs at 10:20 am and it costs $32. The bus has 0 transfers.,I'm excited to embark on this journey! Could you please tell me the starting bus station and the destination bus station?,1.0,1.0,1.0,1.0,0.3305785123966942,0.12903225806451613,0.23328473740792166,0.3305785123966942
Please confirm: You are buying 1 economy ticket on the bus from Portland to Seattle on March 14th. The bus will leave at 8:40 am.,"Yes, that's right.",Please confirm: You are buying 1 economy ticket on the bus from Portland to Seattle on March 14th. The bus will leave at 8:40 am.,"Yes, that's right.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,I am looking for some bus tickets for my trip.,I can help you with that. Where are you planning to travel to?,I am looking for some bus tickets for my trip.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
I have made the reservations.,Can I get a number to contact them and the address?,I have made the reservations.,Can I get a number to contact them and the address?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Okay sure. What kind of food do you want to eat?,I'm in the mood for Curry.,Okay sure. What kind of food do you want to eat?,I'm craving for some traditional Japanese ramen.,1.0,1.0,1.0,1.0,0.29166666666666663,0.18181818181818188,0.3086066999241839,0.29166666666666663
,I would like to find an apartment. It should have 3 bedrooms and 3 baths.,The user is looking for an apartment with specific requirements.,I would like to find an apartment. It should have 3 bedrooms and 3 baths.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
When would you like to go?,On the 13th please.,When would you like to go?,On the 13th please.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The ticket is confirmed. It will cost you $13.,Thanks a lot for help. I want to get back to booking of tickets.,The ticket is confirmed. It will cost you $13.,Thank you so much for your assistance. I'd like to proceed with booking the tickets.,1.0,1.0,1.0,1.0,0.47619047619047616,0.16000000000000003,0.27602622373694174,0.47619047619047616
Is there anything else I can help with?,No thank you.,Is there anything else I can help with?,No thank you.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Where would you like to fly to?,I am traveling to New Delhi.,Where would you like to explore next?,I am planning to visit New Delhi for its rich history and vibrant culture.,0.7297297297297297,0.5555555555555556,0.7142857142857143,0.7297297297297297,0.29729729729729726,0.25,0.4364357804719847,0.29729729729729726
The departing station is Santa Fe Depot and arriving at Union Station.,"That sounds good, I'd like to reserve the bus for four people.",The departing station is Santa Fe Depot and arriving at Union Station.,"That sounds good, I'd like to reserve the bus for four people.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I've found 10 hotels matching your search. How about the best Western Of Long beach? It's a nice 1 star hotel.,"Okay, that sounds good to me.",I've found 10 hotels matching your search. How about the best Western Of Long beach? It's a nice 1 star hotel.,"Okay, that sounds good to me.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
The Beach Boys concert will also take place at the PNE Amphitheatre on March 9th.,"Great, that will work for me. Let me buy some tickets.",The Beach Boys concert will also take place at the PNE Amphitheatre on March 9th.,"Great, that will work for me. Let me buy some tickets.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shall I book you a ticket?,"Yes please, I'd like that.",Shall I book you a ticket?,"Yes please, I'd like that.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Sure, you can reach them at +1 206-448-4721.",Perfect. Now let's get 3 tickets to the event.,"Sure, you can reach them at +1 206-448-4721.",Perfect. Now let's get 3 tickets to the event.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"You might also consider visiting Grace Cathedral, which is a Place of Worship.",Is the entrance to this attraction free of charge?,"You might also consider visiting Grace Cathedral, which is a Place of Worship.",Is the entrance to this attraction free of charge?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Please confirm the following details: Booking a table at Shree indian Cuisine at petaluma on 11:15 am today, The reservation for 2 people",yes,Please confirm the following details: Booking a table at Shree Indian Cuisine in Petaluma at 11:15 am today for 2 people.,Yes,0.8248175182481752,0.5714285714285714,0.7280252083092641,0.8248175182481752,0.6666666666666667,0.0,0.0,0.6666666666666667
How many would you like?,I want 2.,How many would you like?,I want 2.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Sure, there are 6 cars you might like, one of which is a Standard Honda Civic which is available for pickup at JFK International Airport on March 4th.",That sounds great! Could you help me make a reservation too?,"Sure, there are 6 cars you might like, one of which is a Standard Honda Civic which is available for pickup at JFK International Airport on March 4th.",That sounds great! Could you help me make a reservation too?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Do you need anything else?,"No, It's all, thanks",Do you require any further assistance?,"No, I'm good, thank you",0.4473684210526315,0.2222222222222222,0.3651483716701107,0.4473684210526315,0.5652173913043479,0.125,0.22360679774997894,0.5652173913043479
The apartment does not come furnished and you can reach the property at 925-820-8385.,Sounds perfect. Let's schedule a visit to the property on March 8th.,The apartment does not come furnished and you can reach the property at 925-820-8385.,Sounds perfect. Let's schedule a visit to the property on March 8th.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"The reservation is complete. I'm sorry, but the ticket cannot be refunded and the flight has 1 stop.","No problem, thank you. I would also like to find a hip hop event to attend.","The reservation is complete. I'm sorry, but the ticket cannot be refunded and the flight has 1 stop.","No problem, thank you. I would also like to find a hip hop event to attend.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
What time?,Evening 5:15.,What time?,Evening 5:15.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Sure, Please can you confirm me that you wish to book a table at Mcdonald's in Livermore on March 2nd for 2 people at 2 pm, right?","Yup, that would work for me. Do they have live music?","Sure, Please can you confirm me that you wish to book a table at Mcdonald's in Livermore on March 2nd for 2 people at 2 pm, right?","Yup, that would work for me. Do they have live music?",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,I would like to watch a movie.,Would you like to watch a documentary or an animated film?,I would like to watch a movie.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Would you like to reserve that car,"yes, I'd like to rent a vehicle",Would you like to reserve that car?,"Yes, I'd like to rent a vehicle.",0.9714285714285714,0.75,0.8571428571428571,0.9714285714285714,0.9375,0.5555555555555556,0.7142857142857143,0.9375
Their phone is +61 2 9680 3800.,"That's good, I want to book it.",Their phone is +61 2 9680 3800.,"That's good, I want to book it.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
You have 2 attractions that might be to your taste. What do you think of Sacramento Zoo which is a Nature Preserve?,That is excellent. Book me a cab to the place.,You have 2 attractions that might be to your taste. What do you think of Sacramento Zoo which is a Nature Preserve?,That is excellent. Book me a cab to the place.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
What kind of events do you like? You can say Music or Sports or anything else.,I am looking for music events.,What kind of events do you like? You can say Music or Sports or anything else.,I am looking for music events.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
There's the Aloft Philadelphia Airport. It has just 2 stars too.,Sounds good. I'll want to but the tickets to the event you found me?,There's the Aloft Philadelphia Airport. It has just 2 stars too.,Sounds good. I'll want to buy the tickets to the event you found me?,1.0,1.0,1.0,1.0,0.9852941176470589,0.8666666666666667,0.9285714285714286,0.9852941176470589
I sure can! What city do you want to eat in and what time? Or did you already have a restaurant in mind?,Brixx Pizzeria in Petaluma is the place. It's a group of four people at 11 am.,I sure can! What city do you want to eat in and what time? Or did you already have a restaurant in mind?,Brixx Pizzeria in Petaluma is the place. It's a group of four people at 11 am.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"Alright, your cab is booked an on the way!",Thanks a lot! That's all I need for now.,"Alright, your cab is booked an on the way!",Thanks a lot! That's all I need for now.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
I found an Alaska Airlines flight with 0 stops leaving at 1:35 pm for $168.,What is the arrival time? Which airport does the flight depart from?,I found an Alaska Airlines flight with 0 stops leaving at 1:35 pm for $168.,What is the arrival time? Which airport does the flight depart from?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Do you prefer American or Chinese food?,I want some Persian food,Do you prefer American or Chinese food?,I want some Persian food,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
