system,user,new_system,new_user,lev_sys,jac_sys,cos_sys,dam_sys,lev_user,jac_user,cos_user,dam_user
"Yes, they are unisex and the phone number is 925-254-7474.","Sounds good, thank you. I'd like to make an appointment there at 4:30 pm on the 11th.",Welcome! How can I assist you today?,I'd like to book an appointment for the 11th at 4:30 pm with [stylist_name].,0.1724137931034483,0.0,0.0,0.1724137931034483,0.3647058823529412,0.40909090909090917,0.583383351196948,0.3647058823529412
I've booked the tickets.,"I forgot to ask, what station will I be departing from and what station will I be arriving at?",Welcome! How can I assist you with purchasing bus tickets today?,"I would like to buy a bus ticket from New York to Boston, please.",0.21875,0.0,0.0,0.21875,0.276595744680851,0.09999999999999998,0.1839418018454897,0.276595744680851
Your dentist appointment was booked successfully. The phone number is 408-316-8226.,Could you tell me the location?,Hello! How can I assist you today?,I would like to book an appointment at your facility. Can you please provide me with your address?,0.15662650602409633,0.0,0.0,0.15662650602409633,0.20408163265306123,0.09090909090909094,0.19245008972987532,0.20408163265306123
Just to confirm you want to watch Hackers without subtitles.,Yes. Who directed the movie?,Welcome! Would you like to watch a movie today?,Sure! I love watching movies. Do you have any recommendations?,0.33333333333333337,0.1875,0.316227766016838,0.33333333333333337,0.19354838709677424,0.0,0.0,0.19354838709677424
There is a standard Altima available at YVR International Airport on March 10th.,"My plans have changed, is there anything else? I will need it now until 12th of March from 10:00.",Hello! How can I assist you today?,I'm looking to rent a car for the 12th of March at 10:00.,0.17500000000000004,0.0,0.0,0.17500000000000004,0.38144329896907214,0.1428571428571428,0.25451390519031114,0.38144329896907214
Would you like to pre-purchase your ticket?,"No, I need to find transportation for 4 people to get there.",Welcome to our RideSharing service! How many people will be riding with you today?,There will be 4 of us traveling together.,0.2195121951219512,0.10526315789473684,0.20203050891044216,0.2195121951219512,0.30000000000000004,0.05263157894736836,0.10206207261596578,0.30000000000000004
It is 1047 lincoln highway suite 101. Your appointment is confired,find me a not very costly restaurnat with ramen food.,Hello! Welcome to our restaurant recommendation service. How can I assist you today?,Hi there! I'm looking for a moderately priced ramen restaurant in the city. Any recommendations?,0.15476190476190477,0.0,0.0,0.15476190476190477,0.32291666666666663,0.08695652173913038,0.16329931618554516,0.32291666666666663
What time would you like to make the appointment for?,I want it for 5:30 pm.,Welcome! How can I assist you today?,"I would like to book an appointment for 5:30 pm, please.",0.24528301886792447,0.0625,0.11952286093343933,0.24528301886792447,0.3571428571428571,0.2142857142857143,0.3692744729379982,0.3571428571428571
What time is it for?,Make it for the afternoon 12:45.,Good afternoon! How may I assist you with your restaurant reservation today?,I would like to make a reservation for two people for afternoon 12:45.,0.1842105263157895,0.0,0.0,0.1842105263157895,0.41428571428571426,0.1875,0.3396831102433787,0.41428571428571426
The ticket is not refundable and the onward flight arrival time is 10:07 pm.,Do you have another available flight?,Welcome! How can I assist you today in planning your roundtrip flights?,I'm looking to book roundtrip flights for a vacation. Can you help me with that?,0.1578947368421053,0.0,0.0,0.1578947368421053,0.25,0.050000000000000044,0.10540925533894596,0.25
I found Argonaut Hotel. It has a 4.4 rating.,That's the one. That is all.,Welcome to our hotel! How may I assist you with your stay at the Argonaut Hotel?,I'm excited to stay at the Argonaut Hotel! I've heard great things about it.,0.25,0.08695652173913038,0.16666666666666663,0.25,0.26315789473684215,0.05263157894736836,0.10910894511799618,0.26315789473684215
Confirm John Wayne on TV.,Is that from two years ago?,Welcome! How can I assist you today?,I'm in the mood for some music. Can you recommend a song based on the artist and the year?,0.2222222222222222,0.0,0.0,0.2222222222222222,0.21111111111111114,0.0,0.0,0.21111111111111114
Your visit to the apartment is scheduled.,Thanks a lot.,Hello! I see you're interested in scheduling a visit to view a home. How can I assist you today?,"Yes, I'm excited to schedule a visit. I have a flexible schedule this week.",0.23958333333333337,0.08333333333333337,0.17342199390482405,0.23958333333333337,0.12,0.0625,0.15430334996209194,0.12
I found 1 horror movie called the curse of la llorona,the curse of la llorona sound good. what time do they have it available,Welcome to our movie service! How can I assist you today?,I would like to know the showtimes for 'The Curse of La Llorona'.,0.2807017543859649,0.09999999999999998,0.18181818181818188,0.2807017543859649,0.22535211267605637,0.07999999999999996,0.14824986333222023,0.22535211267605637
Please confirm the following details:Play the song Easy World on Bedroom speaker.,"Yes, you are right.",Welcome! How can I assist you today with music?,"I'm feeling a bit down today, could you recommend me a cheerful song to lift my spirits?",0.23456790123456794,0.0,0.0,0.23456790123456794,0.13636363636363635,0.050000000000000044,0.12126781251816654,0.13636363636363635
This event will start at 5 pm and the venue is located at 5500 Campanile Drive.,That is Okay and thanks.,Hello! How can I assist you today in purchasing event tickets?,I'm looking to buy tickets for the upcoming concert. Can you help me with that?,0.17721518987341767,0.038461538461538436,0.07537783614444094,0.17721518987341767,0.1392405063291139,0.0,0.0,0.1392405063291139
It's a Pop song from 2018.,"Okay. Yeah, that's the song.",Welcome! How can I assist you with finding a song today?,I'm looking for a song called 'Fireflies' by Owl City. Can you help me with that?,0.1785714285714286,0.1333333333333333,0.2461829819586654,0.1785714285714286,0.13580246913580252,0.0,0.0,0.13580246913580252
The bus departs at 10:20 am and it costs $32. The bus has 0 transfers.,What's the bus station I am leaving from? Which bus station am I reaching?,Welcome! How can I assist you with finding a bus route today?,I'm looking to travel from Station A to Station B. Can you help me find the best bus for that route?,0.2142857142857143,0.038461538461538436,0.07453559924999298,0.2142857142857143,0.28,0.06060606060606055,0.11664236870396083,0.28
Please confirm: You are buying 1 economy ticket on the bus from Portland to Seattle on March 14th. The bus will leave at 8:40 am.,"Yes, that's right.",Hello! How can I assist you today with purchasing a bus ticket?,Hi there! I'm looking to buy a bus ticket for a trip next weekend.,0.2325581395348837,0.02777777777777779,0.057735026918962595,0.2325581395348837,0.1515151515151515,0.0,0.0,0.1515151515151515
,I am looking for some bus tickets for my trip.,Welcome to the bus service. How can I assist you today?,I'm looking for the bus schedule. Can you help me find the next bus to downtown?,0.0,0.0,0.0,0.0,0.3375,0.13043478260869568,0.2371708245126285,0.3375
I have made the reservations.,Can I get a number to contact them and the address?,Hello! How may I assist you today with your hotel reservation?,"I would like to make a reservation for a hotel room, please. My phone number is 123-456-7890 and my street address is 123 Main Street.",0.30645161290322576,0.06666666666666665,0.13483997249264845,0.30645161290322576,0.24626865671641796,0.16129032258064513,0.3015113445777635,0.24626865671641796
Okay sure. What kind of food do you want to eat?,I'm in the mood for Curry.,Welcome to our restaurant recommendation service! How about trying some delicious curry today?,That sounds exciting! I'm always up for trying new flavors.,0.25531914893617025,0.04347826086956519,0.08362420100070911,0.25531914893617025,0.22033898305084743,0.1428571428571428,0.2581988897471611,0.22033898305084743
,I would like to find an apartment. It should have 3 bedrooms and 3 baths.,Welcome! Are you looking for a new apartment with 3 bedrooms and 3 bathrooms?,"Yes, I am. I need a place with enough space for my family.",0.0,0.0,0.0,0.0,0.26027397260273977,0.03703703703703698,0.0716114874039433,0.26027397260273977
When would you like to go?,On the 13th please.,Hello! I'm glad you're interested in scheduling a visit. When would you like to visit the property?,"I would like to visit the property on the 13th, if that works for you.",0.2525252525252525,0.2777777777777778,0.4950737714883372,0.2525252525252525,0.19999999999999996,0.05555555555555558,0.1290994448735805,0.19999999999999996
The ticket is confirmed. It will cost you $13.,Thanks a lot for help. I want to get back to booking of tickets.,Hello! How can I assist you today with purchasing event tickets?,Hi there! I'm looking to buy 4 tickets for an event in the city. Could you help me with that?,0.203125,0.05263157894736836,0.10050378152592121,0.203125,0.25806451612903225,0.0625,0.11952286093343933,0.25806451612903225
Is there anything else I can help with?,No thank you.,Hello! How can I assist you today?,Hi! I'm interested in planning an event. Can you help me with that?,0.15384615384615385,0.15384615384615385,0.2672612419124244,0.15384615384615385,0.11940298507462688,0.0,0.0,0.11940298507462688
Where would you like to fly to?,I am traveling to New Delhi.,Welcome to our flight booking service. How can I assist you today?,"I would like to book a one-way flight to New Delhi, please.",0.28787878787878785,0.11764705882352944,0.21821789023599236,0.28787878787878785,0.3728813559322034,0.19999999999999996,0.35355339059327373,0.3728813559322034
The departing station is Santa Fe Depot and arriving at Union Station.,"That sounds good, I'd like to reserve the bus for four people.",Welcome! How can I assist you in purchasing bus tickets for 4 travelers at the specified leaving time?,Hello! I would like to buy bus tickets for 4 people leaving at 9:00 AM.,0.2549019607843137,0.03448275862068961,0.06804138174397711,0.2549019607843137,0.2676056338028169,0.17391304347826086,0.2981423969999719,0.2676056338028169
I've found 10 hotels matching your search. How about the best Western Of Long beach? It's a nice 1 star hotel.,"Okay, that sounds good to me.",Welcome to our hotel booking service! How may I assist you today?,I'm looking for a hotel. Can you help me find the best Western Of Long Beach?,0.26363636363636367,0.03125,0.06299407883487118,0.26363636363636367,0.19480519480519476,0.0,0.0,0.19480519480519476
